"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2007"	"2007"	"65-74 years"	"65-74"	5078	199998	2539.03
	"Mississippi"	"28"	"2007"	"2007"	"75-84 years"	"75-84"	7050	120567	5847.37
	"Mississippi"	"28"	"2007"	"2007"	"85+ years"	"85+"	6614	42391	15602.37
	"Mississippi"	"28"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"< 1 year"	"1"	448	44796	1000.09
	"Mississippi"	"28"	"2008"	"2008"	"1-4 years"	"1-4"	67	168275	39.82
	"Mississippi"	"28"	"2008"	"2008"	"5-9 years"	"5-9"	39	203444	19.17
	"Mississippi"	"28"	"2008"	"2008"	"10-14 years"	"10-14"	61	209833	29.07
	"Mississippi"	"28"	"2008"	"2008"	"15-19 years"	"15-19"	181	228812	79.10
	"Mississippi"	"28"	"2008"	"2008"	"20-24 years"	"20-24"	288	210409	136.88
	"Mississippi"	"28"	"2008"	"2008"	"25-34 years"	"25-34"	662	381965	173.31
	"Mississippi"	"28"	"2008"	"2008"	"35-44 years"	"35-44"	1110	385537	287.91
	"Mississippi"	"28"	"2008"	"2008"	"45-54 years"	"45-54"	2618	416943	627.90
	"Mississippi"	"28"	"2008"	"2008"	"55-64 years"	"55-64"	4105	327476	1253.53
	"Mississippi"	"28"	"2008"	"2008"	"65-74 years"	"65-74"	5346	205691	2599.04
	"Mississippi"	"28"	"2008"	"2008"	"75-84 years"	"75-84"	7162	121575	5891.01
	"Mississippi"	"28"	"2008"	"2008"	"85+ years"	"85+"	6892	43050	16009.29
	"Mississippi"	"28"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"< 1 year"	"1"	431	41747	1032.41
	"Mississippi"	"28"	"2009"	"2009"	"1-4 years"	"1-4"	98	170740	57.40
	"Mississippi"	"28"	"2009"	"2009"	"5-9 years"	"5-9"	38	205208	18.52
	"Mississippi"	"28"	"2009"	"2009"	"10-14 years"	"10-14"	49	208412	23.51
	"Mississippi"	"28"	"2009"	"2009"	"15-19 years"	"15-19"	195	227090	85.87
	"Mississippi"	"28"	"2009"	"2009"	"20-24 years"	"20-24"	248	210100	118.04
	"Mississippi"	"28"	"2009"	"2009"	"25-34 years"	"25-34"	646	385569	167.54
	"Mississippi"	"28"	"2009"	"2009"	"35-44 years"	"35-44"	1099	378587	290.29
	"Mississippi"	"28"	"2009"	"2009"	"45-54 years"	"45-54"	2557	417705	612.15
	"Mississippi"	"28"	"2009"	"2009"	"55-64 years"	"55-64"	4007	337648	1186.74
	"Mississippi"	"28"	"2009"	"2009"	"65-74 years"	"65-74"	5204	211560	2459.82
	"Mississippi"	"28"	"2009"	"2009"	"75-84 years"	"75-84"	6891	120729	5707.82
	"Mississippi"	"28"	"2009"	"2009"	"85+ years"	"85+"	6803	43679	15574.99
	"Mississippi"	"28"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"< 1 year"	"1"	387	40260	961.25
	"Mississippi"	"28"	"2010"	"2010"	"1-4 years"	"1-4"	73	170696	42.77
	"Mississippi"	"28"	"2010"	"2010"	"5-9 years"	"5-9"	36	205672	17.50
	"Mississippi"	"28"	"2010"	"2010"	"10-14 years"	"10-14"	40	208248	19.21
	"Mississippi"	"28"	"2010"	"2010"	"15-19 years"	"15-19"	157	224619	69.90
	"Mississippi"	"28"	"2010"	"2010"	"20-24 years"	"20-24"	254	210894	120.44
	"Mississippi"	"28"	"2010"	"2010"	"25-34 years"	"25-34"	654	387253	168.88
	"Mississippi"	"28"	"2010"	"2010"	"35-44 years"	"35-44"	1030	374947	274.71
	"Mississippi"	"28"	"2010"	"2010"	"45-54 years"	"45-54"	2644	416976	634.09
	"Mississippi"	"28"	"2010"	"2010"	"55-64 years"	"55-64"	4213	347325	1212.98
	"Mississippi"	"28"	"2010"	"2010"	"65-74 years"	"65-74"	5486	214469	2557.95
	"Mississippi"	"28"	"2010"	"2010"	"75-84 years"	"75-84"	7128	121579	5862.85
	"Mississippi"	"28"	"2010"	"2010"	"85+ years"	"85+"	6861	44359	15466.99
	"Mississippi"	"28"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"< 1 year"	"1"	374	39306	951.51
	"Mississippi"	"28"	"2011"	"2011"	"1-4 years"	"1-4"	80	167537	47.75
	"Mississippi"	"28"	"2011"	"2011"	"5-9 years"	"5-9"	39	205321	18.99
	"Mississippi"	"28"	"2011"	"2011"	"10-14 years"	"10-14"	54	208892	25.85
	"Mississippi"	"28"	"2011"	"2011"	"15-19 years"	"15-19"	151	216517	69.74
	"Mississippi"	"28"	"2011"	"2011"	"20-24 years"	"20-24"	269	218446	123.14
	"Mississippi"	"28"	"2011"	"2011"	"25-34 years"	"25-34"	660	390553	168.99
	"Mississippi"	"28"	"2011"	"2011"	"35-44 years"	"35-44"	1073	371360	288.94
	"Mississippi"	"28"	"2011"	"2011"	"45-54 years"	"45-54"	2639	410813	642.38
	"Mississippi"	"28"	"2011"	"2011"	"55-64 years"	"55-64"	4380	360742	1214.16
	"Mississippi"	"28"	"2011"	"2011"	"65-74 years"	"65-74"	5412	219226	2468.69
	"Mississippi"	"28"	"2011"	"2011"	"75-84 years"	"75-84"	7073	123603	5722.35
	"Mississippi"	"28"	"2011"	"2011"	"85+ years"	"85+"	7068	45846	15416.83
	"Mississippi"	"28"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"< 1 year"	"1"	341	38886	876.92
	"Mississippi"	"28"	"2012"	"2012"	"1-4 years"	"1-4"	73	162679	44.87
	"Mississippi"	"28"	"2012"	"2012"	"5-9 years"	"5-9"	37	208263	17.77
	"Mississippi"	"28"	"2012"	"2012"	"10-14 years"	"10-14"	49	208196	23.54
	"Mississippi"	"28"	"2012"	"2012"	"15-19 years"	"15-19"	124	211647	58.59
	"Mississippi"	"28"	"2012"	"2012"	"20-24 years"	"20-24"	247	223590	110.47
	"Mississippi"	"28"	"2012"	"2012"	"25-34 years"	"25-34"	622	390315	159.36
	"Mississippi"	"28"	"2012"	"2012"	"35-44 years"	"35-44"	1071	370748	288.88
	"Mississippi"	"28"	"2012"	"2012"	"45-54 years"	"45-54"	2519	403185	624.78
	"Mississippi"	"28"	"2012"	"2012"	"55-64 years"	"55-64"	4449	363457	1224.08
	"Mississippi"	"28"	"2012"	"2012"	"65-74 years"	"65-74"	5676	231793	2448.74
	"Mississippi"	"28"	"2012"	"2012"	"75-84 years"	"75-84"	7171	124773	5747.24
	"Mississippi"	"28"	"2012"	"2012"	"85+ years"	"85+"	7135	47413	15048.62
	"Mississippi"	"28"	"2012"	"2012"	"Not Stated"	"NS"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"< 1 year"	"1"	373	37954	982.77
	"Mississippi"	"28"	"2013"	"2013"	"1-4 years"	"1-4"	75	158080	47.44
	"Mississippi"	"28"	"2013"	"2013"	"5-9 years"	"5-9"	42	210089	19.99
	"Mississippi"	"28"	"2013"	"2013"	"10-14 years"	"10-14"	32	206661	15.48
	"Mississippi"	"28"	"2013"	"2013"	"15-19 years"	"15-19"	132	209922	62.88
	"Mississippi"	"28"	"2013"	"2013"	"20-24 years"	"20-24"	269	227218	118.39
	"Mississippi"	"28"	"2013"	"2013"	"25-34 years"	"25-34"	629	390862	160.93
	"Mississippi"	"28"	"2013"	"2013"	"35-44 years"	"35-44"	1047	369812	283.12
	"Mississippi"	"28"	"2013"	"2013"	"45-54 years"	"45-54"	2595	396381	654.67
	"Mississippi"	"28"	"2013"	"2013"	"55-64 years"	"55-64"	4766	367841	1295.67
	"Mississippi"	"28"	"2013"	"2013"	"65-74 years"	"65-74"	5964	240803	2476.71
	"Mississippi"	"28"	"2013"	"2013"	"75-84 years"	"75-84"	7275	126588	5746.99
	"Mississippi"	"28"	"2013"	"2013"	"85+ years"	"85+"	7499	48271	15535.21
	"Mississippi"	"28"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"< 1 year"	"1"	319	38286	833.20
	"Mississippi"	"28"	"2014"	"2014"	"1-4 years"	"1-4"	56	154730	36.19
	"Mississippi"	"28"	"2014"	"2014"	"5-9 years"	"5-9"	30	209767	14.30
	"Mississippi"	"28"	"2014"	"2014"	"10-14 years"	"10-14"	44	205556	21.41
	"Mississippi"	"28"	"2014"	"2014"	"15-19 years"	"15-19"	170	207807	81.81
	"Mississippi"	"28"	"2014"	"2014"	"20-24 years"	"20-24"	272	225452	120.65
	"Mississippi"	"28"	"2014"	"2014"	"25-34 years"	"25-34"	657	392250	167.50
	"Mississippi"	"28"	"2014"	"2014"	"35-44 years"	"35-44"	1035	368526	280.85
	"Mississippi"	"28"	"2014"	"2014"	"45-54 years"	"45-54"	2550	389533	654.63
	"Mississippi"	"28"	"2014"	"2014"	"55-64 years"	"55-64"	4988	372445	1339.26
	"Mississippi"	"28"	"2014"	"2014"	"65-74 years"	"65-74"	6092	249601	2440.70
	"Mississippi"	"28"	"2014"	"2014"	"75-84 years"	"75-84"	7163	129075	5549.49
	"Mississippi"	"28"	"2014"	"2014"	"85+ years"	"85+"	7179	49372	14540.63
	"Mississippi"	"28"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"< 1 year"	"1"	356	37744	943.20
	"Mississippi"	"28"	"2015"	"2015"	"1-4 years"	"1-4"	66	152949	43.15
	"Mississippi"	"28"	"2015"	"2015"	"5-9 years"	"5-9"	37	207193	17.86
	"Mississippi"	"28"	"2015"	"2015"	"10-14 years"	"10-14"	55	203486	27.03
	"Mississippi"	"28"	"2015"	"2015"	"15-19 years"	"15-19"	150	207825	72.18
	"Mississippi"	"28"	"2015"	"2015"	"20-24 years"	"20-24"	243	219263	110.83
	"Mississippi"	"28"	"2015"	"2015"	"25-34 years"	"25-34"	677	392492	172.49
	"Mississippi"	"28"	"2015"	"2015"	"35-44 years"	"35-44"	1082	367555	294.38
	"Mississippi"	"28"	"2015"	"2015"	"45-54 years"	"45-54"	2475	383830	644.82
	"Mississippi"	"28"	"2015"	"2015"	"55-64 years"	"55-64"	4984	377455	1320.42
	"Mississippi"	"28"	"2015"	"2015"	"65-74 years"	"65-74"	6374	257954	2470.98
	"Mississippi"	"28"	"2015"	"2015"	"75-84 years"	"75-84"	7580	131250	5775.24
	"Mississippi"	"28"	"2015"	"2015"	"85+ years"	"85+"	7698	50394	15275.63
	"Mississippi"	"28"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2016"	"2016"	"< 1 year"	"1"	325	37310	871.08
	"Mississippi"	"28"	"2016"	"2016"	"1-4 years"	"1-4"	58	151391	38.31
	"Mississippi"	"28"	"2016"	"2016"	"5-9 years"	"5-9"	38	203836	18.64
	"Mississippi"	"28"	"2016"	"2016"	"10-14 years"	"10-14"	54	203202	26.57
	"Mississippi"	"28"	"2016"	"2016"	"15-19 years"	"15-19"	153	208334	73.44
	"Mississippi"	"28"	"2016"	"2016"	"20-24 years"	"20-24"	278	213132	130.44
	"Mississippi"	"28"	"2016"	"2016"	"25-34 years"	"25-34"	699	394253	177.30
	"Mississippi"	"28"	"2016"	"2016"	"35-44 years"	"35-44"	1120	365535	306.40
	"Mississippi"	"28"	"2016"	"2016"	"45-54 years"	"45-54"	2448	379963	644.27
	"Mississippi"	"28"	"2016"	"2016"	"55-64 years"	"55-64"	5082	380829	1334.46
	"Mississippi"	"28"	"2016"	"2016"	"65-74 years"	"65-74"	6479	266051	2435.25
	"Mississippi"	"28"	"2016"	"2016"	"75-84 years"	"75-84"	7411	133926	5533.65
	"Mississippi"	"28"	"2016"	"2016"	"85+ years"	"85+"	7596	50964	14904.64
	"Mississippi"	"28"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"< 1 year"	"1"	585	72433	807.64
	"Missouri"	"29"	"1999"	"1999"	"1-4 years"	"1-4"	87	296696	29.32
	"Missouri"	"29"	"1999"	"1999"	"5-9 years"	"5-9"	67	401327	16.69
	"Missouri"	"29"	"1999"	"1999"	"10-14 years"	"10-14"	96	410286	23.40
	"Missouri"	"29"	"1999"	"1999"	"15-19 years"	"15-19"	378	413459	91.42
	"Missouri"	"29"	"1999"	"1999"	"20-24 years"	"20-24"	347	362424	95.74
	"Missouri"	"29"	"1999"	"1999"	"25-34 years"	"25-34"	864	743819	116.16
	"Missouri"	"29"	"1999"	"1999"	"35-44 years"	"35-44"	1932	886824	217.86
	"Missouri"	"29"	"1999"	"1999"	"45-54 years"	"45-54"	3189	721187	442.19
	"Missouri"	"29"	"1999"	"1999"	"55-64 years"	"55-64"	5431	499269	1087.79
	"Missouri"	"29"	"1999"	"1999"	"65-74 years"	"65-74"	10599	393923	2690.63
	"Missouri"	"29"	"1999"	"1999"	"75-84 years"	"75-84"	16107	262582	6134.08
	"Missouri"	"29"	"1999"	"1999"	"85+ years"	"85+"	16248	97719	16627.27
	"Missouri"	"29"	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"< 1 year"	"1"	547	73852	740.67
	"Missouri"	"29"	"2000"	"2000"	"1-4 years"	"1-4"	103	297482	34.62
	"Missouri"	"29"	"2000"	"2000"	"5-9 years"	"5-9"	94	399240	23.54
	"Missouri"	"29"	"2000"	"2000"	"10-14 years"	"10-14"	100	412338	24.25
	"Missouri"	"29"	"2000"	"2000"	"15-19 years"	"15-19"	371	413386	89.75
	"Missouri"	"29"	"2000"	"2000"	"20-24 years"	"20-24"	411	370399	110.96
	"Missouri"	"29"	"2000"	"2000"	"25-34 years"	"25-34"	821	738702	111.14
	"Missouri"	"29"	"2000"	"2000"	"35-44 years"	"35-44"	1869	886510	210.83
	"Missouri"	"29"	"2000"	"2000"	"45-54 years"	"45-54"	3275	741694	441.56
	"Missouri"	"29"	"2000"	"2000"	"55-64 years"	"55-64"	5409	506869	1067.14
	"Missouri"	"29"	"2000"	"2000"	"65-74 years"	"65-74"	10070	392855	2563.29
	"Missouri"	"29"	"2000"	"2000"	"75-84 years"	"75-84"	15753	263422	5980.14
	"Missouri"	"29"	"2000"	"2000"	"85+ years"	"85+"	16037	98462	16287.50
	"Missouri"	"29"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"< 1 year"	"1"	558	75252	741.51
	"Missouri"	"29"	"2001"	"2001"	"1-4 years"	"1-4"	110	294978	37.29
	"Missouri"	"29"	"2001"	"2001"	"5-9 years"	"5-9"	66	390824	16.89
	"Missouri"	"29"	"2001"	"2001"	"10-14 years"	"10-14"	87	415732	20.93
	"Missouri"	"29"	"2001"	"2001"	"15-19 years"	"15-19"	375	416279	90.08
	"Missouri"	"29"	"2001"	"2001"	"20-24 years"	"20-24"	415	386132	107.48
	"Missouri"	"29"	"2001"	"2001"	"25-34 years"	"25-34"	843	727911	115.81
	"Missouri"	"29"	"2001"	"2001"	"35-44 years"	"35-44"	1932	878866	219.83
	"Missouri"	"29"	"2001"	"2001"	"45-54 years"	"45-54"	3460	776650	445.50
	"Missouri"	"29"	"2001"	"2001"	"55-64 years"	"55-64"	5372	520334	1032.41
	"Missouri"	"29"	"2001"	"2001"	"65-74 years"	"65-74"	9787	391702	2498.58
	"Missouri"	"29"	"2001"	"2001"	"75-84 years"	"75-84"	15855	267338	5930.69
	"Missouri"	"29"	"2001"	"2001"	"85+ years"	"85+"	16117	99144	16256.15
	"Missouri"	"29"	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"< 1 year"	"1"	637	74559	854.36
	"Missouri"	"29"	"2002"	"2002"	"1-4 years"	"1-4"	113	297205	38.02
	"Missouri"	"29"	"2002"	"2002"	"5-9 years"	"5-9"	61	384330	15.87
	"Missouri"	"29"	"2002"	"2002"	"10-14 years"	"10-14"	96	418246	22.95
	"Missouri"	"29"	"2002"	"2002"	"15-19 years"	"15-19"	343	415332	82.58
	"Missouri"	"29"	"2002"	"2002"	"20-24 years"	"20-24"	448	398394	112.45
	"Missouri"	"29"	"2002"	"2002"	"25-34 years"	"25-34"	846	726026	116.52
	"Missouri"	"29"	"2002"	"2002"	"35-44 years"	"35-44"	1960	864097	226.83
	"Missouri"	"29"	"2002"	"2002"	"45-54 years"	"45-54"	3636	787934	461.46
	"Missouri"	"29"	"2002"	"2002"	"55-64 years"	"55-64"	5598	549240	1019.23
	"Missouri"	"29"	"2002"	"2002"	"65-74 years"	"65-74"	9837	390246	2520.72
	"Missouri"	"29"	"2002"	"2002"	"75-84 years"	"75-84"	16030	270152	5933.70
	"Missouri"	"29"	"2002"	"2002"	"85+ years"	"85+"	16332	99064	16486.31
	"Missouri"	"29"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"< 1 year"	"1"	610	74932	814.07
	"Missouri"	"29"	"2003"	"2003"	"1-4 years"	"1-4"	106	297412	35.64
	"Missouri"	"29"	"2003"	"2003"	"5-9 years"	"5-9"	53	380541	13.93
	"Missouri"	"29"	"2003"	"2003"	"10-14 years"	"10-14"	96	419276	22.90
	"Missouri"	"29"	"2003"	"2003"	"15-19 years"	"15-19"	302	416543	72.50
	"Missouri"	"29"	"2003"	"2003"	"20-24 years"	"20-24"	417	407937	102.22
	"Missouri"	"29"	"2003"	"2003"	"25-34 years"	"25-34"	820	725017	113.10
	"Missouri"	"29"	"2003"	"2003"	"35-44 years"	"35-44"	1920	847447	226.56
	"Missouri"	"29"	"2003"	"2003"	"45-54 years"	"45-54"	3844	805117	477.45
	"Missouri"	"29"	"2003"	"2003"	"55-64 years"	"55-64"	5818	571811	1017.47
	"Missouri"	"29"	"2003"	"2003"	"65-74 years"	"65-74"	9564	390851	2446.97
	"Missouri"	"29"	"2003"	"2003"	"75-84 years"	"75-84"	15918	272717	5836.82
	"Missouri"	"29"	"2003"	"2003"	"85+ years"	"85+"	16107	99802	16138.96
	"Missouri"	"29"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"< 1 year"	"1"	584	76447	763.93
	"Missouri"	"29"	"2004"	"2004"	"1-4 years"	"1-4"	111	298769	37.15
	"Missouri"	"29"	"2004"	"2004"	"5-9 years"	"5-9"	66	378177	17.45
	"Missouri"	"29"	"2004"	"2004"	"10-14 years"	"10-14"	97	417069	23.26
	"Missouri"	"29"	"2004"	"2004"	"15-19 years"	"15-19"	331	419842	78.84
	"Missouri"	"29"	"2004"	"2004"	"20-24 years"	"20-24"	437	414298	105.48
	"Missouri"	"29"	"2004"	"2004"	"25-34 years"	"25-34"	837	726907	115.15
	"Missouri"	"29"	"2004"	"2004"	"35-44 years"	"35-44"	1774	833643	212.80
	"Missouri"	"29"	"2004"	"2004"	"45-54 years"	"45-54"	3710	821320	451.71
	"Missouri"	"29"	"2004"	"2004"	"55-64 years"	"55-64"	5925	593721	997.94
	"Missouri"	"29"	"2004"	"2004"	"65-74 years"	"65-74"	9184	393917	2331.46
	"Missouri"	"29"	"2004"	"2004"	"75-84 years"	"75-84"	15339	273424	5609.97
	"Missouri"	"29"	"2004"	"2004"	"85+ years"	"85+"	15551	100207	15518.88
	"Missouri"	"29"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"< 1 year"	"1"	590	76391	772.34
	"Missouri"	"29"	"2005"	"2005"	"1-4 years"	"1-4"	93	301855	30.81
	"Missouri"	"29"	"2005"	"2005"	"5-9 years"	"5-9"	51	378291	13.48
	"Missouri"	"29"	"2005"	"2005"	"10-14 years"	"10-14"	82	410991	19.95
	"Missouri"	"29"	"2005"	"2005"	"15-19 years"	"15-19"	351	424377	82.71
	"Missouri"	"29"	"2005"	"2005"	"20-24 years"	"20-24"	466	416011	112.02
	"Missouri"	"29"	"2005"	"2005"	"25-34 years"	"25-34"	881	729435	120.78
	"Missouri"	"29"	"2005"	"2005"	"35-44 years"	"35-44"	1865	821793	226.94
	"Missouri"	"29"	"2005"	"2005"	"45-54 years"	"45-54"	4033	840254	479.97
	"Missouri"	"29"	"2005"	"2005"	"55-64 years"	"55-64"	5908	616966	957.59
	"Missouri"	"29"	"2005"	"2005"	"65-74 years"	"65-74"	9114	397640	2292.02
	"Missouri"	"29"	"2005"	"2005"	"75-84 years"	"75-84"	15439	274188	5630.81
	"Missouri"	"29"	"2005"	"2005"	"85+ years"	"85+"	15776	102108	15450.31
	"Missouri"	"29"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"< 1 year"	"1"	603	78061	772.47
	"Missouri"	"29"	"2006"	"2006"	"1-4 years"	"1-4"	88	303187	29.02
	"Missouri"	"29"	"2006"	"2006"	"5-9 years"	"5-9"	64	381157	16.79
	"Missouri"	"29"	"2006"	"2006"	"10-14 years"	"10-14"	80	406907	19.66
	"Missouri"	"29"	"2006"	"2006"	"15-19 years"	"15-19"	358	427560	83.73
	"Missouri"	"29"	"2006"	"2006"	"20-24 years"	"20-24"	492	415143	118.51
	"Missouri"	"29"	"2006"	"2006"	"25-34 years"	"25-34"	963	736036	130.84
	"Missouri"	"29"	"2006"	"2006"	"35-44 years"	"35-44"	1776	811090	218.96
	"Missouri"	"29"	"2006"	"2006"	"45-54 years"	"45-54"	4056	858053	472.70
	"Missouri"	"29"	"2006"	"2006"	"55-64 years"	"55-64"	6175	640898	963.49
	"Missouri"	"29"	"2006"	"2006"	"65-74 years"	"65-74"	9036	405087	2230.63
	"Missouri"	"29"	"2006"	"2006"	"75-84 years"	"75-84"	15045	274840	5474.09
	"Missouri"	"29"	"2006"	"2006"	"85+ years"	"85+"	15939	104685	15225.68
	"Missouri"	"29"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"< 1 year"	"1"	613	80083	765.46
	"Missouri"	"29"	"2007"	"2007"	"1-4 years"	"1-4"	109	305717	35.65
	"Missouri"	"29"	"2007"	"2007"	"5-9 years"	"5-9"	67	384465	17.43
	"Missouri"	"29"	"2007"	"2007"	"10-14 years"	"10-14"	69	401599	17.18
	"Missouri"	"29"	"2007"	"2007"	"15-19 years"	"15-19"	331	430348	76.91
	"Missouri"	"29"	"2007"	"2007"	"20-24 years"	"20-24"	429	412559	103.99
	"Missouri"	"29"	"2007"	"2007"	"25-34 years"	"25-34"	890	745829	119.33
	"Missouri"	"29"	"2007"	"2007"	"35-44 years"	"35-44"	1644	796480	206.41
	"Missouri"	"29"	"2007"	"2007"	"45-54 years"	"45-54"	4026	871654	461.88
	"Missouri"	"29"	"2007"	"2007"	"55-64 years"	"55-64"	6079	662533	917.54
	"Missouri"	"29"	"2007"	"2007"	"65-74 years"	"65-74"	9016	415025	2172.40
	"Missouri"	"29"	"2007"	"2007"	"75-84 years"	"75-84"	14723	274032	5372.73
	"Missouri"	"29"	"2007"	"2007"	"85+ years"	"85+"	16164	107288	15065.99
	"Missouri"	"29"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"< 1 year"	"1"	585	79684	734.15
	"Missouri"	"29"	"2008"	"2008"	"1-4 years"	"1-4"	95	309406	30.70
	"Missouri"	"29"	"2008"	"2008"	"5-9 years"	"5-9"	49	385829	12.70
	"Missouri"	"29"	"2008"	"2008"	"10-14 years"	"10-14"	69	398368	17.32
	"Missouri"	"29"	"2008"	"2008"	"15-19 years"	"15-19"	339	431330	78.59
	"Missouri"	"29"	"2008"	"2008"	"20-24 years"	"20-24"	418	411050	101.69
	"Missouri"	"29"	"2008"	"2008"	"25-34 years"	"25-34"	946	754908	125.31
	"Missouri"	"29"	"2008"	"2008"	"35-44 years"	"35-44"	1611	777929	207.09
	"Missouri"	"29"	"2008"	"2008"	"45-54 years"	"45-54"	4315	882787	488.79
	"Missouri"	"29"	"2008"	"2008"	"55-64 years"	"55-64"	6624	680290	973.70
	"Missouri"	"29"	"2008"	"2008"	"65-74 years"	"65-74"	9363	429213	2181.43
	"Missouri"	"29"	"2008"	"2008"	"75-84 years"	"75-84"	15035	273787	5491.50
	"Missouri"	"29"	"2008"	"2008"	"85+ years"	"85+"	17128	109335	15665.61
	"Missouri"	"29"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"< 1 year"	"1"	565	77293	730.98
	"Missouri"	"29"	"2009"	"2009"	"1-4 years"	"1-4"	115	312416	36.81
	"Missouri"	"29"	"2009"	"2009"	"5-9 years"	"5-9"	57	388223	14.68
	"Missouri"	"29"	"2009"	"2009"	"10-14 years"	"10-14"	54	397060	13.60
	"Missouri"	"29"	"2009"	"2009"	"15-19 years"	"15-19"	299	428986	69.70
	"Missouri"	"29"	"2009"	"2009"	"20-24 years"	"20-24"	430	411049	104.61
	"Missouri"	"29"	"2009"	"2009"	"25-34 years"	"25-34"	1014	767881	132.05
	"Missouri"	"29"	"2009"	"2009"	"35-44 years"	"35-44"	1565	759772	205.98
	"Missouri"	"29"	"2009"	"2009"	"45-54 years"	"45-54"	4186	888545	471.11
	"Missouri"	"29"	"2009"	"2009"	"55-64 years"	"55-64"	6704	702887	953.78
	"Missouri"	"29"	"2009"	"2009"	"65-74 years"	"65-74"	9127	442203	2063.98
	"Missouri"	"29"	"2009"	"2009"	"75-84 years"	"75-84"	14201	273159	5198.80
	"Missouri"	"29"	"2009"	"2009"	"85+ years"	"85+"	15943	111614	14284.05
	"Missouri"	"29"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"< 1 year"	"1"	507	76119	666.06
	"Missouri"	"29"	"2010"	"2010"	"1-4 years"	"1-4"	79	314118	25.15
	"Missouri"	"29"	"2010"	"2010"	"5-9 years"	"5-9"	46	390463	11.78
	"Missouri"	"29"	"2010"	"2010"	"10-14 years"	"10-14"	66	396925	16.63
	"Missouri"	"29"	"2010"	"2010"	"15-19 years"	"15-19"	283	423786	66.78
	"Missouri"	"29"	"2010"	"2010"	"20-24 years"	"20-24"	441	413289	106.70
	"Missouri"	"29"	"2010"	"2010"	"25-34 years"	"25-34"	1001	775467	129.08
	"Missouri"	"29"	"2010"	"2010"	"35-44 years"	"35-44"	1556	748616	207.85
	"Missouri"	"29"	"2010"	"2010"	"45-54 years"	"45-54"	4206	888572	473.34
	"Missouri"	"29"	"2010"	"2010"	"55-64 years"	"55-64"	6757	723278	934.22
	"Missouri"	"29"	"2010"	"2010"	"65-74 years"	"65-74"	9406	450490	2087.95
	"Missouri"	"29"	"2010"	"2010"	"75-84 years"	"75-84"	14181	274025	5175.08
	"Missouri"	"29"	"2010"	"2010"	"85+ years"	"85+"	16749	113779	14720.64
	"Missouri"	"29"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"< 1 year"	"1"	485	75350	643.66
